time,R0,C1,C2,P1,P2
1713,0.108347861,0.009653337,0.729050424,0.065577498,0.193621567
1714,0.730567202,0.009894704,0.600220334,0.040908941,0.239898714
1715,1.001111254,0.017385724,0.69434946,0.025843219,0.299217754
1716,0.97508288,0.032471037,0.785882321,0.016866321,0.386652142
1717,0.94519671,0.061373443,0.824766163,0.011680071,0.510528398
1718,0.933252676,0.116645862,0.767635983,0.008949262,0.672970159
1719,0.944810075,0.223392836,0.586271503,0.008038602,0.852683253
1720,0.9555403,0.431824934,0.322459249,0.009010871,0.971978999
1721,0.888532055,0.829572518,0.11866492,0.013065258,0.92010115
1722,0.622940182,1.486916214,0.037582337,0.023917814,0.733893896
1723,0.086847586,1.788862584,0.011144242,0.050307615,0.539977249
1724,0.005042757,0.892107773,0.002303981,0.096738668,0.384772853
1725,0.01874757,0.369318346,0.000584794,0.138241062,0.271786645
1726,0.448133675,0.213381386,0.000259647,0.14487699,0.191644966
1727,1.093110963,0.295432601,0.000268025,0.148656819,0.135103639
1728,1.064690517,0.451307943,0.00032542,0.17723423,0.095251085
1729,0.989649297,0.664184789,0.000417127,0.248534682,0.067164251
1730,0.894167902,0.878137329,0.000547831,0.398150984,0.047370065
1731,0.834253485,0.921451957,0.000724594,0.681858075,0.033419823
1732,0.939300374,0.570453207,0.000985276,1.093138278,0.023588012
1733,1.142195402,0.098761361,0.001433575,1.18051619,0.016660231
1734,1.193904312,0.010783189,0.002174681,0.798700836,0.011781075
1735,1.198097479,0.00305551,0.003339865,0.493101688,0.008346586
1736,1.198258888,0.001868806,0.005161153,0.301203724,0.005930758
1737,1.197685552,0.001852872,0.008008313,0.183698269,0.004233438
1738,1.196554761,0.002468836,0.012460258,0.112141351,0.003043253
1739,1.194631527,0.003937257,0.019420988,0.068676429,0.002211484
1740,1.191407809,0.007000708,0.030298331,0.042347005,0.001633704
1741,1.185950831,0.013287305,0.04727478,0.026477763,0.001236935
1742,1.176547758,0.026202145,0.073705913,0.017021789,0.000970779
1743,1.159986212,0.052754191,0.11467033,0.011550212,0.000801451
1744,1.130076912,0.107086908,0.177610396,0.008656724,0.000708091
1745,1.074491017,0.216627736,0.272645067,0.007652857,0.000680981
1746,0.967469811,0.429646906,0.410707308,0.008532371,0.00072145
1747,0.75079682,0.805780664,0.591148928,0.012315487,0.00084256
1748,0.299037895,1.237810084,0.726591358,0.021908019,0.001062391
1749,0.011956814,0.852962811,0.475234852,0.040046619,0.001315958
1750,0.008628447,0.391213332,0.232251445,0.057368098,0.001392657
1751,0.105864716,0.195475245,0.12663835,0.060997677,0.001267417
1752,0.934577817,0.233737369,0.139950452,0.058137093,0.001093755
1753,1.021729353,0.417860225,0.210541124,0.065246255,0.000999332
1754,0.879131096,0.733574137,0.311208084,0.091849128,0.000994171
1755,0.60039847,1.157336767,0.428382059,0.157784032,0.001077854
1756,0.165554676,1.245632608,0.458079464,0.30164611,0.001235486
1757,0.046793002,0.516435725,0.287602438,0.503122851,0.001344063
1758,0.427702463,0.140042801,0.214348628,0.533380661,0.001309585
1759,1.07741378,0.072268016,0.302881806,0.420276122,0.001294111
1760,1.07106189,0.053100489,0.462368363,0.303039482,0.001408485
1761,1.009354702,0.051220932,0.6990136,0.213188007,0.001703388
1762,0.904144838,0.0600263,1.03388193,0.151427762,0.002274463
1763,0.72831273,0.077646595,1.462907064,0.111264167,0.003299599
1764,0.432805691,0.09708891,1.858714669,0.085723025,0.005077156
1765,0.08721958,0.08362562,1.667974767,0.06717131,0.007950227
1766,0.027648927,0.04195744,0.937943699,0.048512162,0.011594276
1767,0.131500675,0.023423767,0.551432315,0.032268153,0.014768549
1768,0.844892993,0.02939121,0.597365045,0.021081628,0.017644696
1769,0.953563144,0.054745406,0.867119326,0.014411859,0.022610932
1770,0.81463568,0.101530826,1.235980324,0.010785951,0.031598919
1771,0.567510627,0.173501782,1.632918082,0.009193614,0.04724044
1772,0.189590252,0.22494097,1.71174021,0.008893344,0.073136882
1773,0.030288381,0.15138797,1.038078049,0.008439515,0.108590409
1774,0.07188285,0.086424611,0.522316871,0.006885312,0.139742272
1775,0.687040929,0.093002867,0.410628472,0.00523569,0.157811124
1776,1.006087711,0.17847394,0.502768765,0.004407433,0.179963912
1777,0.921532419,0.349699756,0.618768181,0.004568506,0.216733094
1778,0.748664032,0.652412289,0.715618416,0.00606886,0.273134053
1779,0.428159133,1.061883792,0.708732922,0.010058814,0.35117636
1780,0.064452824,1.047129601,0.421753113,0.018488007,0.427876439
1781,0.030015623,0.579173528,0.128081896,0.029831776,0.420711075
1782,0.236837374,0.385378039,0.042449776,0.038568198,0.337488561
1783,0.929112587,0.578519361,0.030658458,0.049916417,0.253872855
1784,0.848526657,1.039632801,0.029437833,0.080072617,0.189399309
1785,0.496672607,1.641613069,0.02879479,0.155169792,0.141167287
1786,0.056735418,1.429513596,0.020076055,0.322500005,0.104506815
1787,0.038986995,0.474385281,0.009136348,0.538280136,0.075686742
1788,0.688800429,0.134577577,0.006691435,0.552108279,0.054106171
1789,1.166407311,0.071735257,0.009193629,0.433941149,0.038720959
1790,1.180247032,0.052267557,0.013436561,0.312273368,0.027894152
1791,1.180107251,0.051240319,0.020024404,0.219383644,0.020301566
1792,1.174934084,0.063200501,0.030218076,0.156345335,0.015005774
1793,1.163785999,0.091172662,0.045944949,0.116941334,0.011348745
1794,1.143060246,0.145077519,0.070075897,0.095641442,0.008872847
1795,1.105530395,0.243415396,0.106696558,0.089858282,0.007266426
1796,1.03792931,0.414460079,0.161039094,0.101565525,0.006327333
1797,0.917191621,0.686684818,0.237870829,0.140884284,0.005938403
1798,0.708619055,1.034600529,0.334176483,0.234085001,0.0060442
1799,0.401690356,1.207328628,0.413876994,0.433476313,0.006593243
1800,0.231247086,0.74733087,0.400381362,0.768301301,0.007362348
1801,0.708027405,0.204061482,0.430830576,0.965131664,0.008147054
1802,1.013274996,0.037261308,0.624673564,0.75442994,0.00960628
1803,0.95590667,0.011231414,0.925495839,0.487121193,0.012485828
1804,0.820741637,0.006354663,1.331137256,0.30311899,0.017716529
1805,0.594096975,0.0052456,1.787740066,0.187134893,0.026897926
1806,0.245063537,0.004588161,1.985471217,0.115280431,0.042449948
1807,0.041263498,0.002638629,1.350484525,0.070726492,0.06557651
1808,0.061068632,0.00129819,0.719755863,0.043143114,0.090463592
1809,0.55061243,0.0011392,0.554220974,0.026254831,0.11060392
1810,0.996989646,0.002010569,0.709286735,0.015997064,0.136634266
1811,0.948684099,0.003831895,0.936615335,0.009787846,0.180658052
1812,0.856454321,0.007215366,1.187579462,0.006036668,0.253610235
1813,0.746859995,0.013132834,1.405520873,0.003776177,0.371950892
1814,0.649117745,0.022749079,1.493741361,0.002417611,0.558509363
1815,0.635211971,0.038059513,1.360573462,0.001603785,0.83666938
1816,0.777487707,0.066204682,0.98979227,0.001125925,1.204214119
1817,0.988855884,0.126306005,0.438669696,0.000875266,1.533917897
1818,1.094483598,0.256247916,0.072932347,0.000812274,1.452614565
1819,1.04636682,0.524023641,0.009797309,0.000970625,1.083975606
1820,0.873816028,1.034782603,0.002285998,0.001526781,0.771388687
1821,0.45795365,1.792995223,0.000816492,0.00299645,0.545062968
1822,0.01386183,1.522925313,0.000242764,0.006378343,0.384441511
1823,0.002528167,0.732863461,6.06E-05,0.011448063,0.270949392
1824,0.015234577,0.350836668,1.85E-05,0.015516176,0.190924949
1825,0.368611669,0.249297054,8.97E-06,0.016569478,0.134529399
1826,1.043203589,0.439065672,9.90E-06,0.018796219,0.094791406
1827,0.940192311,0.851912185,1.26E-05,0.027495476,0.066791707
1828,0.638294842,1.520497447,1.59E-05,0.050772829,0.047062917
1829,0.089046453,1.794445903,1.50E-05,0.1072199,0.033161709
1830,0.006394801,0.833921211,7.41E-06,0.204467396,0.02336632
1831,0.038947313,0.285992013,3.59E-06,0.275125452,0.016464124
1832,0.790657276,0.159253901,3.11E-06,0.261097898,0.011600723
1833,1.141251997,0.178316959,4.62E-06,0.235997926,0.008173952
1834,1.134291425,0.219573464,7.05E-06,0.225022639,0.005759448
1835,1.115592682,0.28060073,1.08E-05,0.231973107,0.004058189
1836,1.090074932,0.358781324,1.64E-05,0.262043838,0.002859485
1837,1.061172657,0.438857495,2.50E-05,0.323352557,0.002014882
1838,1.040273394,0.482796335,3.77E-05,0.424284061,0.001419778
1839,1.048176159,0.434953029,5.70E-05,0.557912838,0.001000473
1840,1.095934626,0.281673057,8.67E-05,0.662750014,0.000705036
1841,1.151259278,0.12819243,0.000133603,0.631126118,0.000496879
1842,1.179103654,0.058239534,0.000207924,0.484526418,0.000350221
1843,1.187843679,0.0371888,0.000324802,0.335678724,0.000246898
1844,1.189567561,0.034233693,0.000507952,0.225868307,0.000174109
1845,1.187921196,0.041411636,0.000794467,0.152939376,0.000122837
1846,1.182915916,0.060109378,0.001241885,0.107134342,8.67E-05
1847,1.172547312,0.097858306,0.001938443,0.080373843,6.13E-05
1848,1.152247855,0.170372765,0.003016522,0.067750112,4.34E-05
1849,1.112895369,0.306180502,0.004665429,0.067944229,3.08E-05
1850,1.036851763,0.550318671,0.007124658,0.084847315,2.20E-05
1851,0.890967145,0.950394444,0.010582081,0.132649254,1.58E-05
1852,0.619497865,1.455002082,0.014667516,0.248167658,1.14E-05
1853,0.229116037,1.528033739,0.016403139,0.506495295,8.28E-06
1854,0.172947122,0.642731785,0.012800034,0.913328052,6.00E-06
1855,1.007388302,0.124692469,0.01499359,1.016481937,4.34E-06
1856,1.184005349,0.020746075,0.023203111,0.721617845,3.17E-06
1857,1.189318754,0.007155263,0.036295994,0.454245534,2.36E-06
1858,1.185856886,0.004822542,0.056773359,0.280421536,1.81E-06
1859,1.178735201,0.005024373,0.088707804,0.172643436,1.45E-06
1860,1.16699017,0.006848206,0.138340574,0.106623384,1.23E-06
1861,1.148088236,0.010977825,0.215064891,0.066440487,1.13E-06
1862,1.117638963,0.019346343,0.332603919,0.04216925,1.13E-06
1863,1.068147863,0.035853604,0.509864768,0.027727107,1.26E-06
1864,0.986458477,0.067603668,0.76949794,0.019441295,1.56E-06
1865,0.84825231,0.125473215,1.127165999,0.015165473,2.13E-06
1866,0.605563122,0.216727444,1.544092481,0.013742956,3.14E-06
1867,0.204216074,0.288618661,1.711107456,0.014418845,4.83E-06
1868,0.021216258,0.188973053,1.076446827,0.014857107,7.20E-06
1869,0.03211849,0.097153293,0.559538734,0.01269798,9.39E-06
1870,0.3640116,0.074498653,0.399097233,0.009587004,1.07E-05
1871,0.98365927,0.129327451,0.543882756,0.007522432,1.22E-05
1872,0.907600299,0.250775021,0.806000893,0.006991384,1.53E-05
1873,0.68335756,0.457532935,1.135112583,0.008125249,2.11E-05
1874,0.261343438,0.66965182,1.340373493,0.011574305,3.07E-05
1875,0.016850722,0.463150465,0.873329855,0.016768883,4.39E-05
1876,0.015605377,0.227098768,0.437268101,0.01913617,5.41E-05
1877,0.175542533,0.137122835,0.260382939,0.01739763,5.69E-05
1878,0.957992979,0.202574679,0.316094953,0.015470887,5.74E-05
1879,0.959070681,0.390668382,0.472155102,0.016720735,6.30E-05
1880,0.752910571,0.720797304,0.679379461,0.023167197,7.62E-05
1881,0.328613362,1.103829384,0.844828336,0.03954159,9.95E-05
1882,0.017088395,0.791334945,0.583343249,0.0700545,0.000128865
1883,0.011823216,0.347921876,0.289467738,0.096785922,0.000143695
1884,0.147154283,0.168228359,0.165657163,0.097914854,0.000137121
1885,0.979538279,0.201529276,0.196713049,0.089357259,0.000125135
1886,1.02414529,0.336929211,0.297183754,0.093774997,0.000122802
1887,0.902506577,0.557503783,0.441163745,0.119739755,0.000132653
1888,0.685110845,0.846490574,0.620288987,0.184012524,0.000157317
1889,0.341558205,0.996312047,0.75325552,0.318327716,0.00020018
1890,0.107077475,0.575326584,0.630811332,0.521312232,0.000256301
1891,0.316472677,0.163283136,0.491909575,0.588130614,0.000305857
1892,0.940653964,0.066756426,0.64330788,0.467689861,0.000366065
1893,0.932410845,0.041647115,0.951876542,0.329471433,0.000479001
1894,0.790086181,0.035105064,1.369746737,0.223402952,0.000683875
1895,0.542421439,0.03490318,1.824332918,0.150345329,0.001043287
1896,0.175467179,0.030968689,1.920458322,0.100925124,0.001646763
1897,0.02919744,0.016237439,1.204970394,0.06578996,0.002505292
1898,0.061195706,0.007891501,0.663037552,0.041339472,0.003374336
1899,0.572228344,0.007099736,0.567783948,0.025618122,0.004091642
1900,0.97041393,0.012555934,0.808640518,0.016000405,0.005153942
1901,0.869547702,0.02351296,1.182252739,0.010241186,0.007108539
1902,0.664873532,0.04179831,1.637933328,0.006837041,0.010577065
1903,0.324921326,0.062406097,1.957644732,0.004828957,0.016532079
1904,0.046215414,0.053070475,1.480154133,0.003489276,0.025753222
1905,0.032297362,0.029467045,0.785061465,0.00238401,0.036297737
1906,0.26083746,0.021315866,0.504589863,0.001554669,0.044527132
1907,0.959405383,0.035127787,0.619787666,0.001021625,0.053135322
1908,0.947588761,0.069414482,0.877812252,0.00071688,0.068550165
1909,0.808078106,0.132613585,1.204235377,0.000564456,0.095670959
1910,0.576468384,0.232043436,1.524313701,0.000521405,0.141721586
1911,0.234698414,0.318466804,1.552839774,0.000562665,0.215995492
1912,0.056164185,0.24947444,0.943099028,0.000618344,0.314875737
1913,0.15295755,0.171493325,0.436266707,0.000594323,0.391855458
1914,0.870845743,0.241041211,0.302683682,0.00056058,0.418757774
1915,0.978836319,0.476004203,0.259323045,0.000648912,0.4250275
1916,0.831161191,0.921636673,0.212030588,0.000979889,0.414730117
1917,0.472685735,1.583569691,0.155421389,0.001849671,0.384273037
1918,0.027000377,1.4767782,0.070112151,0.003845184,0.327043045
1919,0.004846016,0.7325831,0.020128127,0.00687431,0.248303591
1920,0.027220134,0.36410635,0.006564517,0.009368849,0.179129438
1921,0.511175826,0.305987918,0.003678634,0.010415747,0.127389022
1922,1.013504204,0.567135529,0.004242202,0.012979746,0.090461665
1923,0.848084917,1.090283784,0.005365555,0.020935874,0.064355351
1924,0.41815791,1.808881122,0.00632735,0.041526048,0.045887192
1925,0.014115161,1.411005836,0.004278006,0.087532535,0.032701006
1926,0.005452074,0.603534672,0.001968693,0.150217058,0.023180283
1927,0.073221735,0.235861288,0.000986762,0.181087083,0.016379076
1928,0.946166694,0.200377936,0.001004119,0.172818781,0.011562317
1929,1.114075758,0.282555131,0.001504556,0.175283455,0.00816721
1930,1.076783096,0.408057214,0.002275861,0.203181941,0.005776374
1931,1.020288829,0.568314028,0.003417522,0.270706809,0.004093206
1932,0.957023004,0.714095648,0.005065139,0.404211498,0.00290853
1933,0.929829346,0.720817211,0.007415772,0.635543284,0.00207487
1934,1.008990059,0.452853867,0.01093945,0.925431661,0.001488567
1935,1.140721336,0.114849821,0.016660474,0.962683135,0.001077339
1936,1.184440842,0.022075817,0.025912096,0.680968736,0.00079068
1937,1.18798777,0.008441926,0.040473584,0.430466392,0.000592851
1938,1.184036563,0.006042189,0.063227347,0.266761729,0.000458827
1939,1.176041704,0.006514484,0.098676277,0.164917006,0.000371584
1940,1.162828926,0.009049232,0.153693424,0.102424562,0.00032025
1941,1.141496665,0.014645657,0.238558,0.06438573,0.00029913
1942,1.106985345,0.025895811,0.368110694,0.041473905,0.000307693
1943,1.05055884,0.047909293,0.562280576,0.027973746,0.000351744
1944,0.95662969,0.089672555,0.843239463,0.020463204,0.000446306
1945,0.795724234,0.163593296,1.219300275,0.017010004,0.00062088
1946,0.509513588,0.270089419,1.614246528,0.016665395,0.000926312
1947,0.105050623,0.302956926,1.565290603,0.018494047,0.001424606
1948,0.017154514,0.169715673,0.87488108,0.018715235,0.002052098
1949,0.057462822,0.089443184,0.466405356,0.015557848,0.002546706
1950,0.638181322,0.088667931,0.409534041,0.011807684,0.002830513
1951,0.987309046,0.165803755,0.592740457,0.009780408,0.003293079
1952,0.860643628,0.31688394,0.868622892,0.009841014,0.0042222
1953,0.590294333,0.55608772,1.186389316,0.012448922,0.005882853
1954,0.136047397,0.696934285,1.23895522,0.018724444,0.008579836
1955,0.011867304,0.397451878,0.694637811,0.026237302,0.011769278
1956,0.028248261,0.19357939,0.347355584,0.028182565,0.013700825
1957,0.413688227,0.14611593,0.246983853,0.024984748,0.013842906
1958,1.01134606,0.252862066,0.338550241,0.02346529,0.014081878
1959,0.920431237,0.478857693,0.496051855,0.027492006,0.015684134
1960,0.676806731,0.847962989,0.688645186,0.040982792,0.019131664
1961,0.212844775,1.150078544,0.777821519,0.07293554,0.024836866
1962,0.013976627,0.668279083,0.462273498,0.125423222,0.030806735
1963,0.028982024,0.268225928,0.225736661,0.159128915,0.032345778
1964,0.486008552,0.156795469,0.161441814,0.14982661,0.029767641
1965,1.062763268,0.211969704,0.222055436,0.138287376,0.027631637
1966,1.020647513,0.320689586,0.324775825,0.145177154,0.027773574
1967,0.918811791,0.478012162,0.467148948,0.178066517,0.030543748
1968,0.76154348,0.657069571,0.64614333,0.252533589,0.03665444
1969,0.553036178,0.741942894,0.825763465,0.392590487,0.04727711
1970,0.395595495,0.554079947,0.927850453,0.595558154,0.063719212
1971,0.503640221,0.226027397,0.998309337,0.716100188,0.087431311
1972,0.712877707,0.068085033,1.213249267,0.602270896,0.123543472
1973,0.670940418,0.026985117,1.514613707,0.414232615,0.182792735
1974,0.504813201,0.015713142,1.737493363,0.267380354,0.280312838
1975,0.332959061,0.011218395,1.662490673,0.168963889,0.434153779
1976,0.345175622,0.009035341,1.278440003,0.105698141,0.652861091
1977,0.729242143,0.010554702,0.930680823,0.066015933,0.922486109
1978,0.998870991,0.017122881,0.563730659,0.041733909,1.194133151
1979,1.12368315,0.031492974,0.189271084,0.027182684,1.278912284
1980,1.169179568,0.061596685,0.038889685,0.01879082,1.056763411
1981,1.163473515,0.123665725,0.010228681,0.014491531,0.775120632
1982,1.130617372,0.250050939,0.004238229,0.013365436,0.553390367
1983,1.057057559,0.501417174,0.002526752,0.015761878,0.392468309
1984,0.896476057,0.971771569,0.001926952,0.024288762,0.277755612
1985,0.531631173,1.681623818,0.001637954,0.046673374,0.196412524
1986,0.032816793,1.608384399,0.001010316,0.099099226,0.138781576
1987,0.005537691,0.699122429,0.0003951,0.179077784,0.097916115
1988,0.054404527,0.253381856,0.000170923,0.226305534,0.069028688
1989,0.886395089,0.176896778,0.000147888,0.213902116,0.04865217
1990,1.129883689,0.224692111,0.000207561,0.204116597,0.034292577
1991,1.109861975,0.301261657,0.000301876,0.214020951,0.024174944
1992,1.076735816,0.402355845,0.000443929,0.250586943,0.017046436
1993,1.037401235,0.509311507,0.000655071,0.325949197,0.012024176
1994,1.007632043,0.568557807,0.000966073,0.455655672,0.008486017
1995,1.020242381,0.495275829,0.001429035,0.636908739,0.005993593
1996,1.091899783,0.274118872,0.002146335,0.776641734,0.004238164
1997,1.161490678,0.092402648,0.00329252,0.703585886,0.003002392
1998,1.186181019,0.034316654,0.005111959,0.501658879,0.002133172
1999,1.191462451,0.020777128,0.007969735,0.329143696,0.001522545
